224	96	1	2	46	4	2	0	0	0	1	
225	97	1	1	54	0	2	0	0	0	2	
226	98	1	2	43	0	0	0	0	0	2	
227	99	1	2	23	0	0	0	0	1	0	
228	100	1	2	7	0	0	0	0	2	0	
229	101	1	4	4	0	0	0	0	2	5	
230	102	1	4	6	0	0	0	0	1	2	
231	103	1	4	8	0	0	0	0	0	0	
232	104	1	5	4	0	0	0	0	1	0	
233	105	1	5	0	7	0	0	3	1	0	
234	106	1	3	1	0	0	0	0	0	1	
235	107	1	2	2	0	0	0	6	0	3	
236	108	1	1	1	0	0	0	0	0	4	
237	109	1	0	2	0	0	0	0	0	1	
238	110	1	2	4	1	0	0	0	0	0	
239	111	1	1	5	8	0	0	0	1	0	
240	112	1	5	3	9	0	0	0	4	1	
241	113	1	7	5	3	0	0	2	4	2	
242	114	1	3	5	0	0	0	0	1	1	
243	115	1	0	4	0	0	0	0	2	2	
244	116	1	1	5	6	0	0	0	0	2	
245	117	1	2	10	7	0	0	23	5	2	
246	118	1	5	6	8	0	2	0	2	0	
247	119	1	4	7	0	0	0	0	5	0	
248	120	1	9	6	0	1	0	0	0	0	
249	121	1	7	3	0	2	0	4	2	0	
250	122	1	22	6	0	10	0	2	2	12	
251	123	1	15	9	0	6	0	0	0	7	
252	124	1	26	4	0	4	0	0	0	3	
253	125	1	19	4	0	0	0	0	0	4	
254	126	1	11	2	0	0	0	0	0	3	
255	127	1	12	2	1	0	2	2	0	1	
256	0	2	10	0	0	0	0	0	0	4	
257	1	2	9	3	7	2	0	0	0	0	
258	2	2	9	7	0	1	0	1	0	2	
259	3	2	13	5	0	0	0	2	4	1	
260	4	2	16	3	0	2	0	0	4	5	
261	5	2	12	12	1	0	11	0	0	5	
262	6	2	9	4	2	5	2	5	0	0	
